state_vector_id,image_name,page_number,mission,camera,orbit_number,data_origin,utc_time,utc_time_str,cte_time,x1950_x,x1950_y,x1950_z,x1950_xdot,x1950_ydot,x1950_zdot,selenographic_x,selenographic_y,selenographic_z,selenographic_xdot,selenographic_ydot,selenographic_zdot,sigma_x,sigma_y,sigma_z,sigma_xdot,sigma_ydot,sigma_zdot,nadir_point,camera_axis_intersect,spacecraft_radius,mean_altitude_rate,spacecraft_altitude,phi,sigma_phi,kappa,sigma_kappa,omega,sigma_omega,x_tilt,sigma_x_tilt,y_tilt,sigma_y_tilt,heading,sigma_heading,laser_spacecraft_altitude,laser_slant_range,selenographic_cos_x,selenographic_cos_y,selenographic_cos_z,selenographic_magnitude,selenocentric_matrix_tl,selenocentric_matrix_tm,selenocentric_matrix_tr,selenocentric_matrix_ml,selenocentric_matrix_mm,selenocentric_matrix_mr,selenocentric_matrix_bl,selenocentric_matrix_bm,selenocentric_matrix_br,local_horizontal_matrix_tl,local_horizontal_matrix_tm,local_horizontal_matrix_tr,local_horizontal_matrix_ml,local_horizontal_matrix_mm,local_horizontal_matrix_mr,local_horizontal_matrix_bl,local_horizontal_matrix_bm,local_horizontal_matrix_br,photo_footprint1,photo_footprint2,photo_footprint3,photo_footprint4,right_ascension,declination,file_catalog_id,inner_photo_footprint1,inner_photo_footprint2,inner_photo_footprint3,inner_photo_footprint4
19731,AS17-P-1588,1588,AS17,P,0,4/73,1972-12-10 21:43:48.53,1972-12-10T21:43:48.53,3-16:10:48.33,1703.12,-82.03,-754.08,-0.35,-1.54,-0.47,-1568.94,-794.41,-619.13,-0.73,1.47,0.16,,,,,,,"(-19.4,-154.2)","(-154.2,-19.32)",1864.4,-0.07,126.31,13.44,0,-174.88,0,-0.27,0,-0.27,0,-13.44,0,-84.82,0,0,0,0.71,0.62,0.34,130.14,0.39565300-01,-0.92201232,-0.38513347,-0.36146629,0.34612498+00,-0.86575954,0.93154528+00,0.17346679+00,-0.31958185,-0.96861953,0.087895245-01,0.23248775+00,-0.0089241795,-0.99599867,0.47407371-02,0.23197417+00,-0.016155666,0.97258772+00,"(-13.184,-153.228)","(-25.634,-154.482)","(-25.923,-155.551)","(-12.732,-154.124)",,,167145,"(-16.394,-153.492)","(-22.348,-154.087)","(-22.421,-155.027)","(-16.161,-154.36)"
19732,AS17-P-1589,1589,AS17,P,0,4/73,1972-12-10 21:43:54.94,1972-12-10T21:43:54.94,3-16:10:54.74,1700.82,-91.93,-757.09,-0.36,-1.54,-0.47,-1573.62,-784.92,-618.1,-0.72,1.48,0.16,,,,,,,"(-19.37,-152.59)","(-152.59,-19.46)",1863.91,-0.06,125.89,-11.56,0,-174.77,0,-0.28,0,-0.28,0,11.56,0,-84.82,0,0,0,0.92,0.28,0.3,128.69,-0.36272181,-0.9075958,-0.21143004,-0.36126569,0.34608737+00,-0.8658583,0.85902263+00,-0.2376833,-0.45341667,-0.97573393,0.88384627-01,-0.20032812,-0.091224972,-0.99581787,0.89735953-02,-0.19905076,0.23127841-01,0.97971619+00,"(-13.077,-151.489)","(-26.062,-152.612)","(-25.659,-153.583)","(-13.312,-152.425)",,,167146,"(-16.425,-151.86)","(-22.6,-152.398)","(-22.395,-153.291)","(-16.484,-152.738)"
19733,AS17-P-1590,1590,AS17,P,0,4/73,1972-12-10 21:44:01.34,1972-12-10T21:44:01.34,3-16:11:1.14,1698.97,-101.8,-760.07,-0.37,-1.54,-0.46,-1578.24,-775.43,-617.06,-0.72,1.48,0.16,,,,,,,"(-19.34,-154.88)","(-154.88,-19.26)",1863.57,-0.06,125.48,13.43,0,-174.65,0,-0.32,0,-0.32,0,-13.43,0,-84.58,0,0,0,0.72,0.61,0.34,129.28,0.28920012-01,-0.92403331,-0.38121647,-0.36071357,0.34603081+00,-0.86611106,0.93222811+00,0.16255789+00,-0.32330416,-0.96828311,0.91940012-01,0.23232475+00,-0.093195374,-0.99563213,0.55908089-02,0.23182398+00,-0.016238117,0.97262215+00,"(-13.183,-153.89)","(-25.538,-155.188)","(-25.822,-156.252)","(-12.734,-154.777)",,,167147,"(-16.36,-154.165)","(-22.272,-154.781)","(-22.341,-155.715)","(-16.126,-155.025)"
19734,AS17-P-1591,1591,AS17,P,0,4/73,1972-12-10 21:44:07.75,1972-12-10T21:44:07.75,3-16:11:7.55,1696.07,-111.7,-763.04,-0.38,-1.54,-0.46,-1582.82,-765.89,-615.99,-0.71,1.49,0.17,,,,,,,"(-19.31,-153.29)","(-153.29,-19.41)",1863.15,-0.06,125.06,-11.57,0,-174.54,0,-0.33,0,-0.33,0,11.57,0,-84.61,0,0,0,0.93,0.23,0.3,127.85,-0.37266785,-0.904748,-0.20627562,-0.3605143,0.3459864+00,-0.86621176,0.85507193+00,-0.248444,-0.45511261,-0.97535244,0.92078676-01,-0.20052194,-0.0951727,-0.99544372,0.58239307-02,-0.19907208,0.24764608-01,0.97967185+00,"(-13.084,-152.169)","(-25.971,-153.335)","(-25.567,-154.298)","(-13.312,-153.098)",,,167148,"(-16.397,-152.549)","(-22.529,-153.107)","(-22.321,-153.994)","(-16.452,-153.42)"
19735,AS17-P-1592,1592,AS17,P,0,4/73,1972-12-10 21:44:14.15,1972-12-10T21:44:14.15,3-16:11:13.96,1693.61,-121.57,-765.97,-0.39,-1.54,-0.46,-1587.34,-756.34,-614.91,-0.7,1.49,0.17,,,,,,,"(-19.28,-155.56)","(-155.56,-19.2)",1862.74,-0.06,124.65,13.43,0,-174.44,0,-0.35,0,-0.35,0,-13.43,0,-84.35,0,0,0,0.72,0.6,0.34,128.42,0.18180345-01,-0.92584893,-0.37745618,-0.36015364,0.34611160+00,-0.86631177,0.93271578+00,0.15169205+00,-0.32715545,-0.96795075,0.95734969-01,0.23217683+00,-0.096951535,-0.99526982,0.61925823-02,0.23167142+00,-0.016515795,0.97265383+00,"(-13.176,-154.555)","(-25.437,-155.893)","(-25.715,-156.951)","(-12.728,-155.432)",,,167149,"(-16.322,-154.84)","(-22.192,-155.475)","(-22.257,-156.403)","(-16.086,-155.693)"
19736,AS17-P-1593,1593,AS17,P,0,4/73,1972-12-10 21:44:20.57,1972-12-10T21:44:20.57,3-16:11:20.38,1691.1,-131.47,-768.89,-0.4,-1.54,-0.45,-1591.83,-746.74,-613.81,-0.69,1.49,0.17,,,,,,,"(-19.24,-153.98)","(-153.98,-19.35)",1862.33,-0.06,124.24,-11.58,0,-174.32,0,-0.37,0,-0.37,0,11.58,0,-84.4,0,0,0,0.93,0.22,0.3,127.02,-0.38263035,-0.9017245,-0.20121338,-0.35990557,0.34605843+00,-0.8664361,0.85091826+00,-0.25910696,-0.45694815,-0.97497345,0.95618244-01,-0.20070833,-0.098923408,-0.99507394,0.64796252-02,-0.19910008,0.26172223-01,0.97962956+00,"(-13.083,-152.851)","(-25.875,-154.058)","(-25.469,-155.012)","(-13.306,-153.773)",,,167150,"(-16.364,-153.239)","(-22.453,-153.816)","(-22.244,-154.696)","(-16.416,-154.103)"
19737,AS17-P-1594,1594,AS17,P,0,4/73,1972-12-10 21:44:26.98,1972-12-10T21:44:26.98,3-16:11:26.78,1688.53,-141.35,-771.78,-0.4,-1.54,-0.45,-1596.25,-737.14,-612.69,-0.69,1.5,0.18,,,,,,,"(-19.21,-156.24)","(-156.24,-19.14)",1861.93,-0.06,123.84,13.42,0,-174.21,0,-0.38,0,-0.38,0,-13.42,0,-84.12,0,0,0,0.73,0.59,0.34,127.58,0.74929269-02,-0.92760077,-0.37349778,-0.35970722,0.3460059+00,-0.86653944,0.93303508+00,0.14084275+00,-0.33107211,-0.96758502,0.99686509-01,0.23203827+00,-0.1008882,-0.9948751,0.67130115-02,0.23151827+00,-0.016914523,0.97268344+00,"(-13.163,-155.219)","(-25.332,-156.6)","(-25.604,-157.65)","(-12.717,-156.088)",,,167151,"(-16.28,-155.515)","(-22.109,-156.171)","(-22.169,-157.092)","(-16.044,-156.36)"
19738,AS17-P-1595,1595,AS17,P,0,4/73,1972-12-10 21:44:33.4,1972-12-10T21:44:33.4,3-16:11:33.21,1685.91,-151.24,-774.66,-0.41,-1.54,-0.45,-1600.64,-727.49,-611.54,-0.68,1.5,0.18,,,,,,,"(-19.18,-154.68)","(-154.68,-19.29)",1861.52,-0.06,123.43,-11.59,0,-174.1,0,-0.39,0,-0.39,0,11.59,0,-84.18,0,0,0,0.93,0.21,0.3,126.19,-0.39240844,-0.89868486,-0.19591082,-0.35968424,0.34596417+00,-0.86656564,0.84654755+00,-0.26958167,-0.45900204,-0.97456616,0.9941423-01,-0.20064201,-0.10285733,-0.99467317,0.67547990-02,-0.19910067,0.027241081-01,0.97960031+00,"(-13.074,-153.531)","(-25.77,-154.782)","(-25.364,-155.727)","(-13.291,-154.447)",,,167152,"(-16.326,-153.928)","(-22.373,-154.526)","(-22.161,-155.399)","(-16.374,-154.787)"
19739,AS17-P-1596,1596,AS17,P,0,4/73,1972-12-10 21:44:39.81,1972-12-10T21:44:39.81,3-16:11:39.61,1683.25,-161.1,-777.5,-0.42,-1.54,-0.44,-1604.97,-717.84,-610.38,-0.67,1.5,0.18,,,,,,,"(-19.15,-156.93)","(-156.93,-19.07)",1861.12,-0.06,123.03,13.41,0,-173.98,0,-0.41,0,-0.41,0,-13.41,0,-83.89,0,0,0,0.74,0.58,0.34,126.74,-0.0032025812,-0.92922547,-0.36949925,-0.35931246,0.34589394+00,-0.86674789,0.93321176+00,0.12998984+00,-0.33499006,-0.96720343,0.10361270+00,0.23190917+00,-0.10481166,-0.99446615,0.71799294-02,0.23136974+00,-0.017362342,0.97271089+00,"(-13.147,-155.885)","(-25.224,-157.306)","(-25.49,-158.35)","(-12.703,-156.744)",,,167153,"(-16.235,-156.19)","(-22.022,-156.866)","(-22.079,-157.781)","(-15.997,-157.029)"
19740,AS17-P-1597,1597,AS17,P,0,4/73,1972-12-10 21:44:46.23,1972-12-10T21:44:46.23,3-16:11:46.03,1680.52,-170.98,-780.32,-0.43,-1.54,-0.44,-1609.25,-708.15,-609.2,-0.66,1.51,0.19,,,,,,,"(-19.11,-155.37)","(-155.37,-19.23)",1860.72,-0.06,122.63,-11.6,0,-173.87,0,-0.41,0,-0.41,0,11.6,0,-83.96,0,0,0,0.94,0.19,0.29,125.38,-0.40230984,-0.89545797,-0.1905301,-0.35928974,0.34584835+00,-0.8667755,0.84205556+00,-0.28025684,-0.46086707,-0.97411365,0.10314934+00,-0.20115347,-0.10677381,-0.99425708,0.72228819-02,-0.19925325,0.028513841-01,0.97953306+00,"(-13,-154.211)","(-25.067,-155.505)","(-25.259,-156.441)","(-13.275,-155.12)",,,167155,"(-16.286,-154.616)","(-22.291,-155.236)","(-22.077,-156.102)","(-16.331,-155.469)"
19741,AS17-P-1598,1598,AS17,P,0,4/73,1972-12-10 21:44:52.64,1972-12-10T21:44:52.64,3-16:11:52.44,1677.75,-180.84,-783.12,-0.44,-1.54,-0.43,-1613.48,-698.45,-608,-0.65,1.51,0.19,,,,,,,"(-19.08,-157.61)","(-157.61,-19)",1860.33,-0.06,122.24,13.39,0,-173.76,0,-0.43,0,-0.43,0,-13.39,0,-83.66,0,0,0,0.75,0.57,0.33,125.91,-0.014092895,-0.93073569,-0.36542084,-0.35909395,0.34578777+00,-0.8668808,0.93319495+00,0.11900354+00,-0.33909473,-0.96685377,0.10748796+00,0.23160324+00,-0.10872461,-0.99404393,0.74563346-02,0.23102524+00,-0.017971795,0.97278170+00,"(-13.124,-156.55)","(-25.111,-158.01)","(-25.32,-159.047)","(-12.682,-157.401)",,,167156,"(-16.186,-156.865)","(-21.932,-157.56)","(-21.985,-158.469)","(-15.948,-157.697)"
19742,AS17-P-1599,1599,AS17,P,0,4/73,1972-12-10 21:44:59.06,1972-12-10T21:44:59.06,3-16:11:58.86,1674.91,-190.71,-785.89,-0.45,-1.54,-0.43,-1617.66,-688.72,-606.78,-0.65,1.51,0.19,,,,,,,"(-19.04,-156.07)","(-156.07,-19.16)",1859.93,-0.06,121.84,-11.61,0,-173.65,0,-0.44,0,-0.44,0,11.61,0,-83.74,0,0,0,0.94,0.18,0.29,124.57,-0.41199858,-0.8921622,-0.18521255,-0.35889888,0.34572489+00,-0.86698666,0.83752532+00,-0.29072473,-0.46263418,-0.97368847,0.10687378+00,-0.20126766,-0.11067372,-0.99382703,0.76898467-02,-0.19920343,0.29762567-01,0.97950605+00,"(-13.052,-154.893)","(-25.56,-156.228)","(-25.152,-157.156)","(-13.257,-155.796)",,,167157,"(-16.244,-155.307)","(-22.207,-155.946)","(-21.991,-156.805)","(-16.284,-156.154)"
19743,AS17-P-1600,1600,AS17,P,0,4/73,1972-12-10 21:45:05.47,1972-12-10T21:45:05.47,3-16:12:5.27,1672.04,-200.56,-788.64,-0.45,-1.54,-0.43,-1621.78,-678.98,-605.55,-0.64,1.52,0.19,,,,,,,"(-19,-158.29)","(-158.29,-18.93)",1859.54,-0.06,121.45,13.37,0,-173.53,0,-0.44,0,-0.44,0,-13.37,0,-83.43,0,0,0,0.75,0.57,0.33,125.09,-0.024977925,-0.9321173,-0.36129401,-0.35887756,0.34567674+00,-0.86701468,0.93305032+00,0.10800407+00,-0.34315029,-0.96648798,0.11134618+00,0.23130700+00,-0.11261991,-0.99360804,0.77327308-02,0.23068948+00,-0.01857619,0.97285003+00,"(-13.099,-157.215)","(-24.995,-158.714)","(-25.248,-159.744)","(-12.658,-158.058)",,,167158,"(-16.135,-157.541)","(-21.84,-158.254)","(-21.889,-159.157)","(-15.895,-158.365)"
19744,AS17-P-1601,1601,AS17,P,0,4/73,1972-12-10 21:45:11.89,1972-12-10T21:45:11.89,3-16:12:11.68,1669.1,-210.41,-791.36,-0.46,-1.53,-0.42,-1625.86,-669.2,-604.29,-0.63,1.52,0.2,,,,,,,"(-18.97,-156.77)","(-156.77,-19.09)",1859.15,-0.06,121.06,-11.63,0,-173.42,0,-0.45,0,-0.45,0,11.63,0,-83.51,0,0,0,0.94,0.17,0.29,123.78,-0.4217591,-0.88871996,-0.1797109,-0.35885719,0.34562989+00,-0.86704179,0.83267081+00,-0.30119224,-0.4646961,-0.97320499,0.11065853+00,-0.20156053,-0.1145633,-0.99338551,0.77745219-02,-0.19936703,0.030657656-01,0.97944515+00,"(-13.029,-155.573)","(-25.446,-156.95)","(-25.037,-157.869)","(-13.23,-156.469)",,,167154,"(-16.195,-155.995)","(-22.118,-156.654)","(-21.9,-157.507)","(-16.233,-156.836)"
19745,AS17-P-1602,1602,AS17,P,0,4/73,1972-12-10 21:45:18.29,1972-12-10T21:45:18.29,3-16:12:18.1,1666.12,-220.24,-794.06,-0.47,-1.53,-0.42,-1629.88,-659.43,-603.02,-0.62,1.52,0.2,,,,,,,"(-18.93,-158.97)","(-158.97,-18.85)",1858.76,-0.06,120.67,13.37,0,-173.31,0,-0.45,0,-0.45,0,-13.37,0,-83.2,0,0,0,0.76,0.56,0.33,124.28,-0.035701477,-0.93333836,-0.3572182,-0.35882891,0.34558194+00,-0.8670726,0.93272027+00,0.97224432-01,-0.34724659,-0.96606908,0.11514251+00,0.23119832+00,-0.1164986,-0.99316001,0.78253602-02,0.23051794+00,-0.019374449,0.97287512+00,"(-13.068,-157.881)","(-24.875,-159.418)","(-25.122,-160.44)","(-12.628,-158.716)",,,167159,"(-16.079,-158.216)","(-21.745,-158.948)","(-21.79,-159.844)","(-15.838,-159.034)"
19746,AS17-P-1603,1603,AS17,P,0,4/73,1972-12-10 21:45:24.71,1972-12-10T21:45:24.71,3-16:12:24.52,1663.08,-230.08,-796.73,-0.48,-1.53,-0.41,-1633.86,-649.6,-601.72,-0.61,1.53,0.2,,,,,,,"(-18.89,-157.46)","(-157.46,-19.01)",1858.37,-0.06,120.28,-11.63,0,-173.2,0,-0.39,0,-0.39,0,11.63,0,-83.28,0,0,0,0.94,0.16,0.29,122.99,-0.43119611,-0.88530077,-0.17410445,-0.35972295,0.34564888+00,-0.86667538,0.82744740+00,-0.31107772,-0.46750547,-0.97273039,0.11464778+00,-0.20162186,-0.11844978,-0.99293638,0.68533540-02,-0.19941199,0.30548542-01,0.97943941+00,"(-12.989,-156.249)","(-25.312,-157.673)","(-24.909,-158.582)","(-13.185,-157.142)",,,167160,"(-16.138,-156.683)","(-22.019,-157.364)","(-21.8,-158.209)","(-16.173,-157.519)"
19747,AS17-P-1604,1604,AS17,P,0,4/73,1972-12-10 21:45:31.12,1972-12-10T21:45:31.12,3-16:12:30.92,1659.99,-239.9,-799.38,-0.49,-1.53,-0.41,-1637.78,-639.79,-600.41,-0.61,1.53,0.21,,,,,,,"(-18.85,-159.65)","(-159.65,-18.76)",1857.99,-0.06,119.9,13.37,0,-173.07,0,-0.35,0,-0.35,0,-13.37,0,-82.99,0,0,0,0.77,0.55,0.34,123.49,-0.046304939,-0.93434132,-0.35335827,-0.36051004,0.34552866+00,-0.86639623,0.93160520+00,0.87270762_01,-0.35283912,-0.96561262,0.11870062+00,0.23130577+00,-0.12057977,-0.9926853,0.60523232-02,0.23033223+00,-0.022046372,0.97286223+00,"(-13.007,-158.546)","(-24.725,-160.117)","(-24.964,-161.128)","(-12.564,-159.376)",,,167161,"(-16.009,-158.892)","(-21.635,-159.641)","(-21.676,-160.53)","(-15.766,-159.705)"
19748,AS17-P-1605,1605,AS17,P,0,4/73,1972-12-10 21:45:37.54,1972-12-10T21:45:37.54,3-16:12:37.34,1656.85,-249.73,-802,-0.49,-1.53,-0.41,-1641.65,-629.92,-599.08,-0.6,1.53,0.21,,,,,,,"(-18.81,-159.01)","(-159.01,-18.93)",1857.61,-0.06,119.52,-11.63,0,-172.96,0,-0.29,0,-0.29,0,11.63,0,-83.02,0,0,0,0.95,0.15,0.29,122.2,-0.44034005,0-.88193489+00,-0.16820047,-0.36141759,0.34561037+00,-0.86598543,0.82187460+00,-0.32053749,-0.47093287,-0.97222027,0.11900270+00,-0.20155896,-0.12252863,-0.99245205,0.50624602-02,-0.19943519,0.29618582-01,0.97946325+00,"(-12.934,-156.922)","(-25.162,-158.398)","(-24.757,-159.295)","(-13.126,-157.812)",,,167165,"(-16.073,-157.369)","(-21.912,-158.076)","(-21.692,-158.912)","(-16.104,-158.201)"
19749,AS17-P-1606,1606,AS17,P,0,4/73,1972-12-10 21:45:43.95,1972-12-10T21:45:43.95,3-16:12:43.75,1653.65,-259.53,-804.6,-0.5,-1.53,-0.4,-1645.46,-620.06,-597.73,-0.59,1.54,0.21,,,,,,,"(-18.77,-160.33)","(-160.33,-18.67)",1857.23,-0.06,119.14,13.37,0,-172.84,0,-0.23,0,-0.23,0,-13.37,0,-82.78,0,0,0,0.77,0.54,0.34,122.7,-0.057108648,-0.93522399,-0.3494204,-0.36237883,0.34554010+00,-0.86561168,0.93027957+00,0.77188629-01,-0.35863872,-0.96519501,0.12220024+00,0.23122636+00,-0.12464509,-0.99219306,0.40625628-02,0.22991761+00,-0.02490007,0.97289145+00,"(-12.94,-159.211)","(-24.571,-160.815)","(-24.801,-161.814)","(-12.495,-160.036)",,,167163,"(-15.934,-159.568)","(-21.521,-160.333)","(-21.558,-161.214)","(-15.689,-160.374)"
19750,AS17-P-1607,1607,AS17,P,0,4/73,1972-12-10 21:45:50.37,1972-12-10T21:45:50.37,3-16:12:50.17,1650.4,-269.35,-807.17,-0.51,-1.53,-0.4,-1649.23,-610.16,-596.36,-0.58,1.54,0.22,,,,,,,"(-18.73,-158.85)","(-158.85,-18.85)",1856.85,-0.06,119.76,-11.63,0,-172.72,0,-0.18,0,-0.18,0,11.63,0,-82.75,0,0,0,0.95,0.14,0.29,121.43,-0.4494752,-0.87847803,-0.16201325,-0.36333607,0.34547303+00,-0.8652371,0.81606301+00,-0.33003739,-0.47446433,-0.97163629,0.12355091+00,-0.20163828,-0.12676774,-0.99192767,0.30679043-02,-0.19963158,0.28542129-01,0.97945520+00,"(-12.873,-157.592)","(-25.008,-159.123)","(-24.605,-160.007)","(-13.062,-158.48)",,,167162,"(-16.005,-158.054)","(-21.803,-158.786)","(-21.581,-159.614)","(-16.032,-158.882)"
19751,AS17-P-1608,1608,AS17,P,0,4/73,1972-12-10 21:45:56.78,1972-12-10T21:45:56.78,3-16:12:56.58,1647.11,-279.13,-809.72,-0.52,-1.53,-0.4,-1652.95,-600.25,-594.97,-0.57,1.54,0.22,,,,,,,"(-18.69,-161.02)","(-161.02,-18.58)",1856.48,-0.06,118.39,13.37,0,-172.61,0,-0.13,0,-0.13,0,-13.37,0,-82.58,0,0,0,0.78,0.53,0.34,121.92,-0.06784488,-0.93599307,-0.34541854,-0.36406779,0.34556846+00,-0.86489135,0.92889806+00,0.67077297-01,-0.36420999,-0.96474808,0.12572107+00,0.23120398+00,-0.12868841,-0.99168248,0.22639978-02,0.22956555+00,-0.027569091,0.97290261+00,"(-12.873,-159.876)","(-24.418,-161.513)","(-24.639,-162.501)","(-12.425,-160.696)",,,167164,"(-15.859,-160.243)","(-21.407,-161.025)","(-21.44,-161.898)","(-15.612,-161.045)"
19752,AS17-P-1609,1609,AS17,P,0,4/73,1972-12-10 21:46:03.2,1972-12-10T21:46:03.2,3-16:13:3,1643.75,-288.93,-812.24,-0.53,-1.53,-0.39,-1656.61,-590.31,-593.56,-0.57,1.55,0.22,,,,,,,"(-18.65,-159.55)","(-159.55,-18.76)",1856.11,-0.06,118.02,-11.64,0,-172.48,0,-0.07,0,-0.07,0,11.64,0,-82.5,0,0,0,0.95,0.13,0.29,120.67,-0.45863231,-0.874826631,-0.15599754,-0.36502129,0.34552198+00,-0.86450794,0.81019488+00,-0.33954889,-0.47779778,-0.97106441,0.12785849+00,-0.20170774,-0.13080075,-0.99140785,0.12695694-02,-0.19981234,0.27616370-01,0.97944488+00,"(-12.811,-158.264)","(-24.855,-159.846)","(-24.455,-160.718)","(-12.997,-159.15)",,,167167,"(-15.934,-158.74)","(-21.691,-159.496)","(-21.469,-160.316)","(-15.959,-159.563)"
19753,AS17-P-1610,1610,AS17,P,0,4/73,1972-12-10 21:46:09.6,1972-12-10T21:46:09.6,3-16:13:9.41,1640.35,-298.69,-814.74,-0.53,-1.52,-0.39,-1660.21,-580.38,-592.14,-0.56,1.55,0.22,,,,,,,"(-18.61,-161.7)","(-161.7,-18.48)",1855.74,-0.06,117.65,13.36,0,-172.36,0,-0.02,0,-0.02,0,-13.36,0,-82.36,0,0,0,0.79,0.52,0.34,121.16,-0.078609075,-0.93669583,-0.34120588,-0.36595573,0.34548363+00,-0.86412813,0.92730626+00,0.56937917-01,-0.36994737,-0.964292,0.12937298+00,0.23109198+00,-0.13290286,-0.99112901,0.29471696-03,0.22908007+00,-0.030428598,0.97293181+00,"(-12.8,-160.539)","(-24.261,-162.21)","(-24.474,-163.187)","(-12.351,-161.354)",,,167166,"(-15.78,-160.918)","(-21.289,-161.717)","(-21.318,-162.582)","(-15.53,-161.714)"
19754,AS17-P-1611,1611,AS17,P,0,4/73,1972-12-10 21:46:16.02,1972-12-10T21:46:16.02,3-16:13:15.83,1636.9,-308.47,-817.21,-0.54,-1.52,-0.38,-1663.77,-570.4,-590.69,-0.55,1.55,0.23,,,,,,,"(-18.56,-160.24)","(-160.24,-18.67)",1855.37,-0.06,117.28,-11.64,0,-172.25,0,0.04,0,0.04,0,11.64,0,-82.24,0,0,0,0.95,0.11,0.29,119.92,-0.4676711,-0.87110996,-0.14983686,-0.36689756,0.34553904+00,-0.8637065,0.80415783+00,-0.34895583,-0.48120674,-0.97045823,0.13229015+00,-0.2017673,-0.13492136,-0.99085603,-0.00071819672,-0.20001738,0.26525753-01,0.97943318+00,"(-12.744,-158.935)","(-24.698,-160.568)","(-24.301,-161.428)","(-12.926,-159.818)",,,167168,"(-15.86,-159.424)","(-21.577,-160.205)","(-21.353,-161.017)","(-15.881,-160.244)"
19755,AS17-P-1612,1612,AS17,P,0,4/73,1972-12-10 21:46:22.43,1972-12-10T21:46:22.43,3-16:13:22.23,1633.4,-318.21,-819.65,-0.55,-1.52,-0.38,-1667.27,-560.43,-589.23,-0.54,1.55,0.23,,,,,,,"(-18.52,-162.38)","(-162.38,-18.39)",1855.01,-0.06,116.92,13.36,0,-172.13,0,0.09,0,0.09,0,-13.36,0,-82.15,0,0,0,0.79,0.51,0.34,120.4,-0.089370451,-0.93721745,-0.33709984,-0.36764229,0.34559475+00,-0.86336746,0.92566298+00,0.46772601-01,-0.37544674,-0.96383215,0.13285076+00,0.23103721+00,-0.13690229,-0.99058337,-0.0015197117,0.22865970+00,-0.033094275,0.97294368+00,"(-12.728,-161.204)","(-24.105,-162.906)","(-24.31,-163.872)","(-12.276,-162.014)",,,167169,"(-15.699,-161.593)","(-21.171,-162.408)","(-21.196,-163.266)","(-15.448,-162.384)"
19756,AS17-P-1613,1613,AS17,P,0,4/73,1972-12-10 21:46:28.85,1972-12-10T21:46:28.85,3-16:13:28.65,1629.84,-327.97,-822.07,-0.56,-1.52,-0.37,-1670.72,-550.42,-587.75,-0.53,1.56,0.23,,,,,,,"(-18.48,-160.94)","(-160.94,-18.57)",1854.65,-0.06,116.56,-11.64,0,-172.01,0,0.14,0,0.14,0,11.64,0,-81.98,0,0,0,0.95,0.1,0.29,119.18,-0.47666816,-0.86725614,-0.14371555,-0.36858797,0.34559085+00,-0.86296572,0.79807911+00,-0.35837649,-0.48439234,-0.96984574,0.13663459+00,-0.20181705,-0.13899171,-0.99029034,-0.0025139406,-0.200201,0.25612776-01,0.97941996+00,"(-12.677,-159.606)","(-24.543,-161.289)","(-24.148,-162.138)","(-12.856,-160.487)",,,167170,"(-15.784,-160.109)","(-21.462,-160.914)","(-21.237,-161.717)","(-15.802,-160.925)"
19757,AS17-P-1614,1614,AS17,P,0,4/73,1972-12-10 21:46:35.25,1972-12-10T21:46:35.25,3-16:13:35.05,1626.23,-337.69,-824.45,-0.57,-1.52,-0.37,-1674.11,-540.42,-586.25,-0.52,1.56,0.24,,,,,,,"(-18.43,-163.06)","(-163.06,-18.29)",1854.29,-0.06,116.2,13.34,0,-171.89,0,0.2,0,0.2,0,-13.34,0,-81.94,0,0,0,0.8,0.5,0.34,119.65,-0.10023918,-0.93707267,-0.33274915,-0.36952792,0.34559780+00,-0.86256086,0.92379712+00,0.36497691-01,-0.38113868,-0.96338354,0.13646096+00,0.23080400+00,-0.14106967,-0.98999345,-0.0035042104,0.22801624+00,-0.035935348,0.97299390+00,"(-12.65,-161.866)","(-23.945,-163.602)","(-24.142,-164.556)","(-12.195,-162.671)",,,167171,"(-15.614,-162.266)","(-21.049,-163.098)","(-21.07,-163.948)","(-15.361,-163.052)"
19758,AS17-P-1615,1615,AS17,P,0,4/73,1972-12-10 21:46:41.66,1972-12-10T21:46:41.66,3-16:13:41.46,1622.57,-347.41,-826.82,-0.57,-1.52,-0.37,-1677.45,-530.39,-584.73,-0.52,1.56,0.24,,,,,,,"(-18.38,-161.63)","(-161.63,-18.48)",1853.93,-0.06,115.84,-11.66,0,-171.77,0,0.26,0,0.26,0,11.66,0,-81.72,0,0,0,0.95,0.09,0.29,118.45,-0.48567171,-0.86327944,-0.13737355,-0.37046867,0.34561557+00,-0.86215011,0.79175491+00,-0.36782936,-0.4876737,-0.96916492,0.14109497+00,-0.20201848,-0.14314576,-0.98969138,-0.0044975183,-0.20057055,0.24559266-01,0.97937134+00,"(-12.604,-160.275)","(-24.384,-162.008)","(-23.991,-162.845)","(-12.78,-161.154)",,,167174,"(-15.705,-160.792)","(-21.343,-161.621)","(-21.117,-162.416)","(-15.72,-161.604)"
