state_vector_id,image_name,page_number,mission,camera,orbit_number,data_origin,utc_time,utc_time_str,cte_time,x1950_x,x1950_y,x1950_z,x1950_xdot,x1950_ydot,x1950_zdot,selenographic_x,selenographic_y,selenographic_z,selenographic_xdot,selenographic_ydot,selenographic_zdot,sigma_x,sigma_y,sigma_z,sigma_xdot,sigma_ydot,sigma_zdot,nadir_point,camera_axis_intersect,spacecraft_radius,mean_altitude_rate,spacecraft_altitude,phi,sigma_phi,kappa,sigma_kappa,omega,sigma_omega,x_tilt,sigma_x_tilt,y_tilt,sigma_y_tilt,heading,sigma_heading,laser_spacecraft_altitude,laser_slant_range,selenographic_cos_x,selenographic_cos_y,selenographic_cos_z,selenographic_magnitude,selenocentric_matrix_tl,selenocentric_matrix_tm,selenocentric_matrix_tr,selenocentric_matrix_ml,selenocentric_matrix_mm,selenocentric_matrix_mr,selenocentric_matrix_bl,selenocentric_matrix_bm,selenocentric_matrix_br,local_horizontal_matrix_tl,local_horizontal_matrix_tm,local_horizontal_matrix_tr,local_horizontal_matrix_ml,local_horizontal_matrix_mm,local_horizontal_matrix_mr,local_horizontal_matrix_bl,local_horizontal_matrix_bm,local_horizontal_matrix_br,photo_footprint1,photo_footprint2,photo_footprint3,photo_footprint4,right_ascension,declination,file_catalog_id,inner_photo_footprint1,inner_photo_footprint2,inner_photo_footprint3,inner_photo_footprint4
21317,AS16-P-4265,4265,AS16,P,17,4/72,1972-04-21 03:43:39.78,1972-4-21T03:43:39.78,4-9:49:40.41,921.76,1466.79,682.83,1.39,-0.61,-0.56,-910.08,1622.29,85.55,1.39,0.79,-0.25,,,,,,,"(2.63,118.43)","(118.43,2.51)",1862.09,0,124,11.94,0,171.24,0,0.08,0,0.08,0,-11.94,0,-98.78,0,0,0,0.66,-0.75,-0.07,126.94,0.94,-0.21,-0.26,-0.13,0.48,-0.86,0.31,0.85,0.43,-0.97,-0.15,0.21,0.15,-0.99,0,0.2,0.03,0.98,"(8.606,117.842)","(-3.452,119.716)","(-3.902,118.891)","(8.787,116.904)",,,168910,"(5.459,118.368)","(-0.32,119.263)","(-0.577,118.467)","(5.464,117.525)"
21318,AS16-P-4266,4266,AS16,P,17,4/72,1972-04-21 03:43:47.09,1972-4-21T03:43:47.09,4-9:49:47.72,931.91,1462.3,678.73,1.38,-0.62,-0.56,-899.88,1628.08,83.73,1.39,0.78,-0.25,,,,,,,"(2.58,119.87)","(119.87,2.73)",1862.11,0,124.02,-13.07,0,171.25,0,0.17,0,0.17,0,13.07,0,-98.71,0,0,0,0.28,-0.96,-0.01,127.56,0.72,-0.55,-0.42,-0.13,0.48,-0.87,0.68,0.68,0.27,-0.96,-0.15,-0.23,0.15,-0.99,0,-0.22,-0.04,0.97,"(9.258,119.43)","(-3.549,121.378)","(-3.337,120.442)","(8.764,118.582)",,,168911,"(5.854,119.848)","(-0.235,120.774)","(-0.216,119.928)","(5.58,119.039)"
21319,AS16-P-4267,4267,AS16,P,17,4/72,1972-04-21 03:43:54.28,1972-4-21T03:43:54.28,4-9:49:54.91,941.83,1457.83,674.67,1.38,-0.63,-0.57,-889.83,1633.7,81.95,1.4,0.78,-0.25,,,,,,,"(2.52,117.72)","(117.72,2.41)",1862.12,0,124.03,11.94,0,171.23,0,0.25,0,0.25,0,-11.94,0,-98.82,0,0,0,0.65,-0.76,-0.07,126.98,0.94,-0.22,-0.27,-0.13,0.48,-0.87,0.32,0.85,0.42,-0.97,-0.15,0.21,0.15,-0.99,0,0.21,0.03,0.98,"(8.54,117.115)","(-3.521,118.997)","(-3.967,118.175)","(8.725,116.171)",,,168936,"(5.367,117.647)","(-0.413,118.545)","(-0.67,117.751)","(5.372,116.802)"
21320,AS16-P-4268,4268,AS16,P,17,4/72,1972-04-21 03:44:01.56,1972-4-21T03:44:01.56,4-9:50:2.19,951.86,1453.24,670.53,1.37,-0.63,-0.57,-879.6,1639.34,80.14,1.4,0.77,-0.25,,,,,,,"(2.47,119.15)","(119.15,2.64)",1862.14,0,124.05,-13.07,0,171.22,0,0.34,0,0.34,0,13.07,0,-98.7,0,0,0,0.26,-0.96,0,127.59,0.71,-0.56,-0.42,-0.14,0.48,-0.87,0.69,0.67,0.27,-0.96,-0.15,-0.23,0.15,-0.99,-0.01,-0.22,-0.04,0.97,"(9.201,118.713)","(-3.613,120.653)","(-3.405,119.721)","(8.701,117.861)",,,168937,"(5.765,119.133)","(-0.326,120.055)","(-0.308,119.211)","(5.49,118.322)"
21321,AS16-P-4269,4269,AS16,P,17,4/72,1972-04-21 03:44:08.78,1972-4-21T03:44:08.78,4-9:50:9.41,961.76,1448.63,666.4,1.37,-0.64,-0.57,-869.43,1644.86,78.34,1.41,0.76,-0.25,,,,,,,"(2.41,117)","(117,2.31)",1862.15,0,124.06,11.97,0,171.18,0,0.41,0,0.41,0,-11.97,0,-98.91,0,0,0,0.64,-0.77,-0.07,127.03,0.93,-0.23,-0.27,-0.14,0.48,-0.87,0.33,0.85,0.42,-0.97,-0.15,0.21,0.15,-0.99,-0.01,0.21,0.02,0.98,"(8.47,116.382)","(-3.594,118.281)","(-3.038,117.463)","(8.659,115.431)",,,168912,"(5.273,116.922)","(-0.508,117.828)","(-0.765,117.036)","(5.278,116.075)"
21322,AS16-P-4270,4270,AS16,P,17,4/72,1972-04-21 03:44:15.99,1972-4-21T03:44:15.99,4-9:50:16.62,971.61,1443.97,662.25,1.36,-0.65,-0.58,-859.24,1650.3,76.54,1.41,0.75,-0.25,,,,,,,"(2.36,118.44)","(118.44,2.53)",1862.16,0,124.07,-13.02,0,171.13,0,0.46,0,0.46,0,13.02,0,-98.76,0,0,0,0.25,-0.97,0,127.6,0.7,-0.57,-0.43,-0.14,0.48,-0.87,0.7,0.67,0.26,-0.96,-0.15,-0.23,0.15,-0.99,-0.01,-0.22,-0.04,0.97,"(9.124,117.987)","(-3.689,119.935)","(-3.486,119.009)","(8.62,117.133)",,,168913,"(5.669,118.412)","(-0.422,119.339)","(-0.406,118.497)","(5.392,117.6)"
21323,AS16-P-4271,4271,AS16,P,17,4/72,1972-04-21 03:44:23.07,1972-4-21T03:44:23.07,4-9:50:23.7,981.24,1439.34,658.15,1.36,-0.66,-0.58,-849.21,1655.59,74.77,1.42,0.74,-0.25,,,,,,,"(2.3,116.29)","(116.29,2.19)",1862.18,0,124.09,12.02,0,171.08,0,0.39,0,0.39,0,-12.02,0,-99,0,0,0,0.63,-0.77,-0.07,127.08,0.93,-0.24,-0.28,-0.14,0.48,-0.87,0.34,0.84,0.41,-0.97,-0.15,0.21,0.15,-0.99,-0.01,0.21,0.03,0.98,"(8.354,115.664)","(-3.711,117.583)","(-4.158,116.765)","(8.542,114.714)",,,168914,"(5.159,116.209)","(-0.622,117.125)","(-0.881,116.332)","(5.164,115.362)"
21324,AS16-P-4272,4272,AS16,P,17,4/72,1972-04-21 03:44:30.13,1972-4-21T03:44:30.13,4-9:50:30.76,990.8,1434.67,654.04,1.35,-0.67,-0.58,-839.17,1660.79,73,1.42,0.73,-0.25,,,,,,,"(2.25,117.74)","(117.74,2.42)",1862.19,0,124.1,-12.95,0,171.06,0,0.32,0,0.32,0,12.95,0,-98.87,0,0,0,0.24,-0.97,0,127.58,0.7,-0.58,-0.43,-0.14,0.48,-0.87,0.71,0.66,0.26,-0.96,-0.15,-0.22,0.16,-0.99,-0.01,-0.22,-0.04,0.97,"(8.971,117.274)","(-3.831,119.253)","(-3.629,118.321)","(8.473,116.425)",,,168915,"(5.543,117.705)","(-0.544,118.645)","(-0.53,117.802)","(5.266,116.895)"
21325,AS16-P-4273,4273,AS16,P,17,4/72,1972-04-21 03:44:36.87,1972-4-21T03:44:36.87,4-9:50:37.5,999.92,1430.16,650.08,1.35,-0.67,-0.59,-829.53,1665.71,71.31,1.42,0.72,-0.25,,,,,,,"(2.19,115.6)","(115.6,2.07)",1862.2,0,124.11,12.07,0,171.02,0,0.24,0,0.24,0,-12.07,0,-99.03,0,0,0,0.62,-0.78,-0.07,127.13,0.93,-0.25,-0.28,-0.14,0.48,-0.86,0.35,0.84,0.41,-0.97,-0.15,0.21,0.16,-0.99,0,0.21,0.03,0.98,"(8.21,114.981)","(-3.857,116.908)","(-4.31,116.086)","(8.396,114.034)",,,168918,"(5.036,115.525)","(-0.746,116.445)","(-1.007,115.65)","(5.04,114.679)"
21326,AS16-P-4274,4274,AS16,P,17,4/72,1972-04-21 03:44:43.81,1972-4-21T03:44:43.81,4-9:50:44.44,1009.24,1425.47,646,1.34,-0.68,-0.59,-819.61,1670.7,69.57,1.43,0.71,-0.25,,,,,,,"(2.14,117.06)","(117.06,2.3)",1862.21,0,124.12,-12.9,0,170.98,0,0.18,0,0.18,0,12.9,0,-98.98,0,0,0,0.23,-0.97,0,127.58,0.69,-0.58,-0.43,-0.14,0.48,-0.86,0.71,0.65,0.25,-0.96,-0.15,-0.22,0.16,-0.99,0,-0.22,-0.04,0.97,"(8.821,116.585)","(-3.972,118.596)","(-3.77,117.66)","(8.328,115.741)",,,168916,"(5.42,117.021)","(-0.663,117.976)","(-0.65,117.131)","(5.144,116.214)"
21327,AS16-P-4275,4275,AS16,P,17,4/72,1972-04-21 03:44:50.9,1972-4-21T03:44:50.9,4-9:50:51.53,1018.75,1420.61,641.79,1.34,-0.69,-0.59,-809.42,1675.74,67.78,1.43,0.7,-0.25,,,,,,,"(2.09,114.91)","(114.91,1.96)",1862.22,0,124.13,12.09,0,170.94,0,0.11,0,0.11,0,-12.09,0,-99.08,0,0,0,0.61,-0.79,-0.07,127.16,0.92,-0.26,-0.29,-0.14,0.49,-0.86,0.36,0.84,0.41,-0.97,-0.15,0.21,0.16,-0.99,0,0.21,0.03,0.98,"(8.065,114.287)","(-4.002,116.227)","(-4.461,115.402)","(8.247,113.345)",,,168919,"(4.912,114.831)","(-0.87,115.757)","(-1.134,114.961)","(4.914,113.987)"
21328,AS16-P-4276,4276,AS16,P,17,4/72,1972-04-21 03:44:58.1,1972-4-21T03:44:58.1,4-9:50:58.73,1028.35,1415.63,637.5,1.33,-0.7,-0.6,-799.06,1680.79,65.97,1.44,0.7,-0.25,,,,,,,"(2.03,116.35)","(116.35,2.18)",1862.23,0,124.14,-12.89,0,170.88,0,0.02,0,0.02,0,12.89,0,-99.11,0,0,0,0.22,-0.98,0,127.6,0.68,-0.59,-0.44,-0.14,0.49,-0.86,0.72,0.65,0.25,-0.96,-0.15,-0.22,0.16,-0.99,0,-0.22,-0.04,0.97,"(8.664,115.868)","(-4.124,117.915)","(-3.92,116.974)","(8.174,115.029)",,,168920,"(5.292,116.31)","(-0.79,117.281)","(-0.778,116.434)","(5.016,115.505)"
21329,AS16-P-4277,4277,AS16,P,17,4/72,1972-04-21 03:45:05.29,1972-4-21T03:45:05.29,4-9:51:5.92,1037.91,1410.6,633.18,1.33,-0.7,-0.6,-788.66,1685.78,64.15,1.44,0.69,-0.25,,,,,,,"(1.97,114.21)","(114.21,1.83)",1862.25,0,124.16,12.07,0,170.88,0,-0.05,0,-0.05,0,-12.07,0,-99.11,0,0,0,0.6,-0.8,-0.07,127.17,0.92,-0.27,-0.29,-0.14,0.49,-0.86,0.37,0.83,0.41,-0.97,-0.15,0.21,0.16,-0.99,0,0.21,0.03,0.98,"(7.911,113.582)","(-4.156,115.529)","(-4.62,114.701)","(8.089,112.646)",,,168922,"(4.782,114.123)","(-1,115.054)","(-1.266,114.256)","(4.783,113.281)"
21330,AS16-P-4278,4278,AS16,P,17,4/72,1972-04-21 03:45:12.45,1972-4-21T03:45:12.45,4-9:51:13.08,1047.38,1405.53,628.86,1.32,-0.71,-0.61,-778.29,1690.67,62.34,1.45,0.68,-0.25,,,,,,,"(1.92,115.64)","(115.64,2.06)",1862.25,0,124.16,-12.8,0,170.91,0,-0.12,0,-0.12,0,12.8,0,-99.21,0,0,0,0.21,-0.98,0,127.57,0.67,-0.6,-0.44,-0.14,0.49,-0.86,0.73,0.64,0.25,-0.96,-0.16,-0.22,0.16,-0.99,0,-0.22,-0.03,0.98,"(8.508,115.144)","(-4.27,117.221)","(-4.067,116.274)","(8.024,114.31)",,,168917,"(5.162,115.591)","(-0.914,116.575)","(-0.904,115.726)","(4.887,114.788)"
21331,AS16-P-4279,4279,AS16,P,17,4/72,1972-04-21 03:45:19.53,1972-4-21T03:45:19.53,4-9:51:20.16,1056.7,1400.47,624.57,1.31,-0.72,-0.61,-768.01,1695.44,60.55,1.45,0.67,-0.25,,,,,,,"(1.86,113.49)","(113.49,1.71)",1862.26,0,124.17,12.24,0,170.82,0,-0.19,0,-0.19,0,-12.24,0,-99.14,0,0,0,0.59,-0.8,-0.07,127.28,0.91,-0.27,-0.3,-0.13,0.49,-0.86,0.38,0.83,0.41,-0.96,-0.16,0.21,0.16,-0.99,0,0.21,0.04,0.98,"(7.766,112.868)","(-4.308,114.824)","(-4.782,113.991)","(7.945,111.934)",,,168921,"(4.655,113.409)","(-1.13,114.344)","(-1.399,113.544)","(4.657,112.567)"
21332,AS16-P-4280,4280,AS16,P,17,4/72,1972-04-21 03:45:26.69,1972-4-21T03:45:26.69,4-9:51:27.32,1066.09,1395.3,620.2,1.31,-0.73,-0.61,-757.58,1700.2,58.74,1.45,0.66,-0.25,,,,,,,"(1.81,114.93)","(114.93,1.94)",1862.27,0,124.18,-12.71,0,170.82,0,-0.24,0,-0.24,0,12.71,0,-99.23,0,0,0,0.2,-0.98,0,127.54,0.66,-0.6,-0.45,-0.13,0.49,-0.86,0.74,0.63,0.24,-0.96,-0.16,-0.22,0.16,-0.99,0,-0.22,-0.03,0.98,"(8.357,114.436)","(-4.413,116.522)","(-4.21,115.572)","(7.88,113.636)",,,168923,"(5.036,114.882)","(-1.039,115.87)","(-1.029,115.021)","(4.762,114.082)"
21333,AS16-P-4281,4281,AS16,P,17,4/72,1972-04-21 03:45:33.85,1972-4-21T03:45:33.85,4-9:51:34.48,1075.44,1390.07,615.81,1.3,-0.73,-0.62,-747.11,1704.9,56.92,1.46,0.65,-0.25,,,,,,,"(1.75,112.78)","(112.78,1.59)",1862.28,0,124.19,12.32,0,170.81,0,-0.3,0,-0.3,0,-12.32,0,-99.12,0,0,0,0.58,-0.81,-0.07,127.34,0.91,-0.28,-0.3,-0.13,0.49,-0.86,0.39,0.82,0.41,-0.96,-0.15,0.21,0.16,-0.99,0.01,0.21,0.04,0.98,"(7.625,112.161)","(-4.455,114.117)","(-4.936,113.28)","(7.804,111.23)",,,168924,"(4.53,112.699)","(-1.257,113.634)","(-1.529,112.832)","(4.532,111.858)"
21334,AS16-P-4282,4282,AS16,P,17,4/72,1972-04-21 03:45:40.86,1972-4-21T03:45:40.86,4-9:51:41.49,1084.56,1384.9,611.48,1.3,-0.74,-0.62,-736.83,1709.43,55.14,1.46,0.64,-0.25,,,,,,,"(1.7,114.23)","(114.23,1.82)",1862.29,0,124.2,-12.63,0,170.81,0,-0.36,0,-0.36,0,12.63,0,-99.27,0,0,0,0.19,-0.98,0,127.51,0.65,-0.61,-0.45,-0.13,0.49,-0.86,0.74,0.62,0.24,-0.96,-0.16,-0.22,0.16,-0.99,0.01,-0.22,-0.03,0.98,"(8.208,113.728)","(-4.555,115.828)","(-4.352,114.875)","(7.736,112.902)",,,168925,"(4.908,114.176)","(-1.163,115.169)","(-1.154,114.319)","(4.636,113.377)"
21335,AS16-P-4283,4283,AS16,P,17,4/72,1972-04-21 03:45:47.9,1972-4-21T03:45:47.9,4-9:51:48.53,1093.66,1379.66,607.11,1.29,-0.75,-0.62,-726.49,1713.92,53.35,1.47,0.63,-0.25,,,,,,,"(1.64,112.08)","(112.08,1.47)",1862.29,0,124.2,12.41,0,170.83,0,-0.4,0,-0.4,0,-12.41,0,-99.08,0,0,0,0.57,-0.82,-0.07,127.4,0.91,-0.29,-0.31,-0.13,0.49,-0.86,0.4,0.82,0.41,-0.96,-0.15,0.21,0.16,-0.99,0.01,0.21,0.04,0.98,"(7.493,111.469)","(-4.594,113.418)","(-5.08,112.578)","(7.673,110.54)",,,168926,"(4.41,112.003)","(-1.594,113.418)","(-1.653,112.131)","(4.413,111.163)"
21336,AS16-P-4284,4284,AS16,P,17,4/72,1972-04-21 03:45:55.11,1972-4-21T03:45:55.11,4-9:51:55.74,1102.95,1374.23,602.62,1.29,-0.76,-0.63,-715.87,1718.44,51.52,1.47,0.62,-0.25,,,,,,,"(1.59,113.53)","(113.53,1.7)",1862.3,0,124.21,-12.59,0,170.83,0,-0.45,0,-0.45,0,12.59,0,-99.27,0,0,0,0.18,-0.98,0,127.5,0.65,-0.62,-0.45,-0.13,0.49,-0.86,0.75,0.61,0.24,-0.96,-0.16,-0.22,0.16,-0.99,0.01,-0.22,-0.03,0.98,"(8.067,113.026)","(-4.694,115.13)","(-4.49,114.174)","(7.601,112.202)",,,168927,"(4.784,113.472)","(-1.286,114.466)","(-1.277,113.615)","(4.514,112.674)"
21337,AS16-P-4285,4285,AS16,P,17,4/72,1972-04-21 03:46:01.95,1972-4-21T03:46:01.95,4-9:52:2.58,1111.72,1369.04,598.34,1.28,-0.76,-0.63,-705.77,1722.67,49.78,1.47,0.61,-0.25,,,,,,,"(1.53,111.39)","(111.39,1.35)",1862.31,0,124.22,12.49,0,170.85,0,-0.49,0,-0.49,0,-12.49,0,-99.04,0,0,0,0.57,-0.82,-0.07,127.46,0.9,-0.3,-0.31,-0.13,0.49,-0.86,0.41,0.82,0.41,-0.96,-0.15,0.22,0.16,-0.99,0.01,0.21,0.04,0.98,"(7.362,110.778)","(-4.731,112.719)","(-5.223,111.875)","(7.543,109.851)",,,168928,"(4.29,111.308)","(-1.502,112.236)","(-1.776,111.43)","(4.295,110.468)"
21338,AS16-P-4286,4286,AS16,P,17,4/72,1972-04-21 03:46:08.35,1972-4-21T03:46:08.35,4-9:52:8.98,1119.9,1364.13,594.3,1.27,-0.77,-0.63,-696.28,1726.58,48.14,1.48,0.6,-0.26,,,,,,,"(1.48,112.86)","(112.86,1.59)",1862.31,0,124.22,-12.47,0,170.87,0,-0.52,0,-0.52,0,12.47,0,-99.25,0,0,0,0.17,-0.99,0,127.45,0.64,-0.62,-0.45,-0.13,0.49,-0.86,0.76,0.61,0.23,-0.96,-0.16,-0.22,0.16,-0.99,0.01,-0.21,-0.03,0.98,"(7.937,112.367)","(-4.816,114.469)","(-4.613,113.512)","(7.476,111.545)",,,168932,"(4.668,112.811)","(-1.398,113.805)","(-1.39,112.954)","(4.4,112.015)"
21339,AS16-P-4287,4287,AS16,P,17,4/72,1972-04-21 03:46:15.4,1972-4-21T03:46:15.4,4-9:52:16.03,1128.85,1358.68,589.85,1.27,-0.78,-0.63,-685.82,1730.82,46.34,1.48,0.59,-0.26,,,,,,,"(1.43,110.72)","(110.72,1.25)",1862.32,0,124.23,12.56,0,170.86,0,-0.46,0,-0.46,0,-12.56,0,-99.04,0,0,0,0.56,-0.83,-0.07,127.5,0.9,-0.31,-0.31,-0.13,0.49,-0.86,0.42,0.81,0.4,-0.96,-0.15,0.22,0.16,-0.99,0.01,0.21,0.04,0.98,"(7.265,110.108)","(-4.831,112.05)","(-5.324,111.207)","(7.449,109.179)",,,168935,"(4.188,110.639)","(-1.605,111.568)","(-1.881,110.762)","(4.193,109.798)"
21340,AS16-P-4288,4288,AS16,P,17,4/72,1972-04-21 03:46:22.54,1972-4-21T03:46:22.54,4-9:52:23.17,1137.89,1353.09,585.3,1.26,-0.78,-0.64,-675.18,1735.05,44.52,1.49,0.59,-0.26,,,,,,,"(1.37,112.16)","(112.16,1.49)",1862.32,0,124.23,-12.44,0,170.82,0,-0.39,0,-0.39,0,12.44,0,-99.27,0,0,0,0.16,-0.99,0,127.44,0.63,-0.63,-0.46,-0.13,0.49,-0.86,0.77,0.6,0.23,-0.96,-0.16,-0.22,0.16,-0.99,0.01,-0.21,-0.03,0.98,"(7.864,111.659)","(-4.885,113.759)","(-4.687,112.808)","(7.399,110.835)",,,168934,"(4.572,112.107)","(-1.492,113.1)","(-1.486,112.251)","(4.304,111.31)"
21341,AS16-P-4289,4289,AS16,P,17,4/72,1972-04-21 03:46:29.56,1972-4-21T03:46:29.56,4-9:52:30.19,1146.73,1347.56,580.82,1.26,-0.79,-0.64,-664.71,1739.13,42.72,1.49,0.58,-0.26,,,,,,,"(1.31,110.02)","(110.02,1.15)",1862.33,0,124.24,12.59,0,170.81,0,-0.28,0,-0.28,0,-12.59,0,-99.13,0,0,0,0.55,-0.83,-0.06,127.53,0.89,-0.32,-0.32,-0.13,0.49,-0.86,0.43,0.81,0.4,-0.96,-0.15,0.22,0.16,-0.99,0,0.21,0.04,0.98,"(7.197,109.393)","(-4.896,111.35)","(-5.386,110.512)","(7.384,108.457)",,,168929,"(4.095,109.933)","(-1.698,110.868)","(-1.973,110.064)","(4.1,109.089)"
21342,AS16-P-4290,4290,AS16,P,17,4/72,1972-04-21 03:46:36.66,1972-4-21T03:46:36.66,4-9:52:37.29,1155.62,1341.92,576.26,1.25,-0.8,-0.64,-654.1,1743.2,40.9,1.49,0.57,-0.26,,,,,,,"(1.26,111.46)","(111.46,1.39)",1862.33,0,124.29,-12.39,0,170.82,0,-0.18,0,-0.18,0,12.39,0,-99.22,0,0,0,0.14,-0.99,0.01,127.42,0.62,-0.64,-0.46,-0.13,0.49,-0.86,0.77,0.6,0.22,-0.96,-0.16,-0.21,0.16,-0.99,0,-0.21,-0.03,0.98,"(7.809,110.96)","(-4.937,113.039)","(-4.745,112.095)","(7.34,110.131)",,,168930,"(4.484,111.407)","(-1.58,112.393)","(-1.575,111.547)","(4.215,110.608)"
21343,AS16-P-4291,4291,AS16,P,17,4/72,1972-04-21 03:46:43.81,1972-4-21T03:46:43.81,4-9:52:44.44,1164.53,1336.18,571.65,1.24,-0.81,-0.65,-643.39,1747.23,39.07,1.5,0.56,-0.26,,,,,,,"(1.2,109.31)","(109.31,1.05)",1862.33,0,124.24,12.65,0,170.82,0,-0.07,0,-0.07,0,-12.65,0,-99.16,0,0,0,0.54,-0.84,-0.06,127.56,0.89,-0.33,-0.32,-0.13,0.49,-0.86,0.44,0.81,0.39,-0.96,-0.16,0.22,0.16,-0.99,0,0.22,0.04,0.98,"(7.141,108.675)","(-4.953,110.637)","(-5.437,109.803)","(7.334,107.731)",,,168931,"(4.006,109.221)","(-1.787,110.158)","(-2.061,109.357)","(4.013,108.374)"
21344,AS16-P-4292,4292,AS16,P,17,4/72,1972-04-21 03:46:49.81,1972-4-21T03:46:49.81,4-9:52:50.44,1171.98,1331.32,567.75,1.24,-0.81,-0.65,-634.36,1750.56,37.53,1.5,0.55,-0.26,,,,,,,"(1.15,110.81)","(110.81,1.3)",1862.33,0,124.24,-12.34,0,170.83,0,0.02,0,0.02,0,12.34,0,-99.17,0,0,0,0.13,-0.99,0.01,127.4,0.61,-0.64,-0.46,-0.13,0.49,-0.86,0.78,0.59,0.21,-0.96,-0.16,-0.21,0.16,-0.99,0,-0.21,-0.03,0.98,"(7.762,110.309)","(-4.983,112.367)","(-4.795,111.431)","(7.289,109.475)",,,168933,"(4.403,110.756)","(-1.661,111.733)","(-1.656,110.89)","(4.133,109.955)"
21345,AS16-P-4293,4293,AS16,P,17,4/72,1972-04-21 03:46:55.2,1972-4-21T03:46:55.2,4-9:52:55.83,1178.63,1326.93,564.25,1.23,-0.82,-0.65,-626.26,1753.51,36.15,1.5,0.54,-0.26,,,,,,,"(1.11,108.74)","(108.74,0.97)",1862.34,0,124.25,12.67,0,170.83,0,0.1,0,0.1,0,-12.67,0,-99.19,0,0,0,0.53,-0.85,-0.05,127.58,0.88,-0.34,-0.33,-0.14,0.49,-0.86,0.45,0.81,0.38,-0.96,-0.16,0.22,0.16,-0.99,0,0.22,0.03,0.98,"(7.096,108.103)","(-4.998,110.068)","(-5.478,109.239)","(7.294,107.153)",,,168941,"(3.936,108.655)","(-1.858,109.593)","(-2.132,108.794)","(3.943,107.805)"
21346,AS16-P-4294,4294,AS16,P,17,4/72,1972-04-21 03:47:02.02,1972-4-21T03:47:02.02,4-9:53:2.65,1187.03,1321.32,559.79,1.23,-0.82,-0.65,-615.97,1757.19,34.4,1.5,0.53,-0.26,,,,,,,"(1.06,110.2)","(110.2,1.22)",1862.34,0,124.25,-12.31,0,170.84,0,0.2,0,0.2,0,12.31,0,-99.12,0,0,0,0.13,-0.99,0.02,127.39,0.61,-0.65,-0.46,-0.14,0.48,-0.86,0.78,0.59,0.2,-0.96,-0.15,-0.21,0.16,-0.99,0,-0.21,-0.04,0.98,"(7.717,109.706)","(-5.029,111.745)","(-4.846,110.815)","(7.239,108.867)",,,168938,"(4.327,110.152)","(-1.737,111.121)","(-1.733,110.281)","(4.056,109.349)"
21347,AS16-P-4295,4295,AS16,P,17,4/72,1972-04-21 03:47:09.73,1972-4-21T03:47:09.73,4-9:53:10.36,1196.46,1314.93,554.73,1.22,-0.83,-0.66,-604.31,1761.27,32.42,1.51,0.52,-0.26,,,,,,,"(1,108.02)","(108.02,0.87)",1862.34,0,124.25,12.72,0,170.84,0,0.32,0,0.32,0,-12.72,0,-99.23,0,0,0,0.52,-0.85,-0.05,127.61,0.88,-0.35,-0.33,-0.14,0.48,-0.87,0.46,0.8,0.38,-0.96,-0.16,0.22,0.16,-0.99,-0.01,0.22,0.03,0.98,"(7.037,107.371)","(-5.059,109.343)","(-5.534,108.519)","(7.241,106.413)",,,168939,"(3.844,107.93)","(-1.95,108.871)","(-2.223,108.073)","(3.853,107.077)"
21348,AS16-P-4296,4296,AS16,P,17,4/72,1972-04-21 03:47:17.16,1972-4-21T03:47:17.16,4-9:53:17.79,1205.5,1308.72,549.83,1.21,-0.84,-0.66,-593.06,1765.12,30.51,1.51,0.51,-0.26,,,,,,,"(0.94,109.45)","(109.45,1.11)",1862.34,0,124.25,-12.27,0,170.84,0,0.42,0,0.42,0,12.27,0,-99.07,0,0,0,0.11,-0.99,0.02,127.37,0.6,-0.66,-0.46,-0.14,0.48,-0.87,0.79,0.58,0.2,-0.96,-0.15,-0.21,0.16,-0.99,-0.01,-0.21,-0.04,0.98,"(7.66,108.957)","(-5.088,110.975)","(-4.91,110.053)","(7.178,108.113)",,,168940,"(4.232,109.403)","(-1.833,110.363)","(-1.83,109.526)","(3.961,108.598)"
21349,AS16-P-4297,4297,AS16,P,17,4/72,1972-04-21 03:47:24.46,1972-4-21T03:47:24.46,4-9:53:25.09,1214.33,1302.57,544.7,1.21,-0.85,-0.66,-581.98,1768.84,28.63,1.52,0.5,-0.26,,,,,,,"(0.88,107.29)","(107.29,0.76)",1862.34,0,124.25,12.71,0,170.87,0,0.42,0,0.42,0,-12.71,0,-99.22,0,0,0,0.51,-0.86,-0.04,127.61,0.87,-0.36,-0.34,-0.14,0.48,-0.87,0.47,0.8,0.37,-0.96,-0.16,0.22,0.16,-0.99,-0.01,0.22,0.03,0.98,"(6.949,106.643)","(-5.15,108.611)","(-5.622,107.79)","(7.155,105.682)",,,168942,"(3.74,107.204)","(-2.055,108.143)","(-2.327,107.346)","(3.749,106.35)"
21350,AS16-P-4298,4298,AS16,P,17,4/72,1972-04-21 03:47:31.85,1972-4-21T03:47:31.85,4-9:53:32.48,1223.23,1296.28,540.08,1.2,-0.85,-0.67,-570.73,1772.53,26.73,1.52,0.49,-0.26,,,,,,,"(0.82,108.73)","(108.73,0.99)",1862.34,0,124.25,-12.29,0,170.9,0,0.36,0,0.36,0,12.29,0,-99.03,0,0,0,0.1,-0.99,0.03,127.38,0.59,-0.67,-0.46,-0.14,0.48,-0.87,0.8,0.57,0.19,-0.96,-0.15,-0.21,0.16,-0.99,-0.01,-0.21,-0.04,0.98,"(7.529,108.241)","(-5.222,110.253)","(-5.042,109.329)","(7.048,107.398)",,,168943,"(4.109,108.684)","(-1.957,109.641)","(-1.953,108.803)","(3.839,107.88)"
